,types,prediction,err type,err label,probability
14923,1,1,3,"scifi, correct",0.7734049349989106
17662,1,1,3,"scifi, correct",0.9999399103943349
11761,1,1,3,"scifi, correct",0.9593404273126162
3253,0,0,0,"fantasy, correct",0.002808735031134112
5171,0,0,0,"fantasy, correct",2.721406478337911e-05
7706,0,1,2,fantasy->scifi,0.5541843807752109
15045,1,1,3,"scifi, correct",0.6795368482615547
8200,0,0,0,"fantasy, correct",0.07580482550868546
7485,0,1,2,fantasy->scifi,0.6455625279589818
13749,1,1,3,"scifi, correct",0.9791808306826916
19540,1,1,3,"scifi, correct",0.8528254805233974
15261,1,1,3,"scifi, correct",0.9999999580593939
15136,1,1,3,"scifi, correct",0.9647914120061295
3869,0,0,0,"fantasy, correct",0.33291616099694665
11293,1,1,3,"scifi, correct",0.9994045499188682
19863,1,1,3,"scifi, correct",0.8913559591709761
9280,0,0,0,"fantasy, correct",0.00021150225089101355
2768,0,1,2,fantasy->scifi,0.5617068416769443
14547,1,1,3,"scifi, correct",0.5424749262271118
12622,1,1,3,"scifi, correct",0.9173593076029293
15439,1,1,3,"scifi, correct",0.8185485334238257
7305,0,0,0,"fantasy, correct",0.0037930302707954314
7036,0,0,0,"fantasy, correct",0.077493319473968
14057,1,1,3,"scifi, correct",0.9279443037511149
13818,1,1,3,"scifi, correct",0.681027401042063
62,0,1,2,fantasy->scifi,0.712187871432586
5698,0,0,0,"fantasy, correct",0.02131410049839568
16812,1,1,3,"scifi, correct",0.6610740136619087
19377,1,1,3,"scifi, correct",0.9684777272787228
13241,1,1,3,"scifi, correct",0.667824704364002
3531,0,0,0,"fantasy, correct",0.34879827905461425
11913,1,1,3,"scifi, correct",0.9574357110371241
362,0,0,0,"fantasy, correct",0.11416451757646873
14964,1,1,3,"scifi, correct",0.7329618546818574
8417,0,1,2,fantasy->scifi,0.7596933233031676
16233,1,1,3,"scifi, correct",0.9231242486649011
16850,1,1,3,"scifi, correct",0.8849589555487386
1176,0,0,0,"fantasy, correct",0.04639533062533968
4909,0,0,0,"fantasy, correct",0.4849283775988219
8004,0,1,2,fantasy->scifi,0.5550533853208112
3168,0,0,0,"fantasy, correct",0.4175125339258364
580,0,0,0,"fantasy, correct",0.00018065301323810643
3215,0,0,0,"fantasy, correct",0.15285771767012019
15373,1,1,3,"scifi, correct",0.9972794720117348
13840,1,1,3,"scifi, correct",0.7780687066490922
14189,1,1,3,"scifi, correct",0.9891609803985967
19765,1,1,3,"scifi, correct",0.9730411038187589
14265,1,1,3,"scifi, correct",0.5875188800457449
11047,1,1,3,"scifi, correct",0.9999999999460794
7765,0,1,2,fantasy->scifi,0.5166463270902847
14507,1,1,3,"scifi, correct",0.998829253385453
12595,1,1,3,"scifi, correct",0.5690854122970178
165,0,0,0,"fantasy, correct",0.006301009438746345
13821,1,1,3,"scifi, correct",0.5397193803269565
4207,0,0,0,"fantasy, correct",0.015976209759501283
7747,0,0,0,"fantasy, correct",9.00674653927613e-22
15969,1,1,3,"scifi, correct",0.6729363952644137
11978,1,0,1,scifi->fantasy,0.4774225373291792
4271,0,0,0,"fantasy, correct",0.00024036549958248715
1688,0,0,0,"fantasy, correct",0.44753485718110997
12000,1,1,3,"scifi, correct",0.6436480670466136
3757,0,0,0,"fantasy, correct",0.240610302642298
13437,1,1,3,"scifi, correct",0.9117488212224147
3693,0,0,0,"fantasy, correct",0.39859536552886277
12661,1,0,1,scifi->fantasy,0.22777292631643345
1536,0,1,2,fantasy->scifi,0.8134559023741906
2402,0,0,0,"fantasy, correct",0.004050759143008156
722,0,1,2,fantasy->scifi,0.5421068108775497
15940,1,1,3,"scifi, correct",0.9668388623321441
4615,0,0,0,"fantasy, correct",0.005027373877445393
17877,1,1,3,"scifi, correct",0.999930719075583
16082,1,1,3,"scifi, correct",0.9387529834347906
14079,1,1,3,"scifi, correct",0.8164374943239301
13719,1,1,3,"scifi, correct",0.7634232933213458
19636,1,1,3,"scifi, correct",0.9881081118280962
7222,0,0,0,"fantasy, correct",0.1504206635354407
7838,0,1,2,fantasy->scifi,0.7696598550673065
13362,1,1,3,"scifi, correct",0.9099424913232498
16333,1,0,1,scifi->fantasy,0.3365830679758677
10480,1,1,3,"scifi, correct",0.8487031151437264
16005,1,1,3,"scifi, correct",0.8418657472378231
9864,0,0,0,"fantasy, correct",0.0878279253955694
18857,1,1,3,"scifi, correct",0.9573651013783785
6404,0,1,2,fantasy->scifi,0.8629096510227815
8060,0,0,0,"fantasy, correct",0.4849044322511169
14803,1,1,3,"scifi, correct",0.9755683759890672
6496,0,0,0,"fantasy, correct",0.07903457730846325
15247,1,1,3,"scifi, correct",0.999702914710242
13094,1,1,3,"scifi, correct",0.7050160527546345
19616,1,1,3,"scifi, correct",0.8579145650305408
1325,0,0,0,"fantasy, correct",0.14186675125458667
17246,1,1,3,"scifi, correct",0.9557910623527597
10603,1,1,3,"scifi, correct",0.9147431653716053
11117,1,1,3,"scifi, correct",0.8885714491510698
18735,1,1,3,"scifi, correct",0.8518629523770107
2894,0,0,0,"fantasy, correct",0.0011862385532399094
18061,1,1,3,"scifi, correct",0.5546158212742569
18100,1,1,3,"scifi, correct",0.710588355025041
16407,1,1,3,"scifi, correct",0.8008535523698078
15312,1,1,3,"scifi, correct",0.9974190248877904
8733,0,0,0,"fantasy, correct",0.05181250083265623
9349,0,0,0,"fantasy, correct",0.33893215468836896
10770,1,1,3,"scifi, correct",0.9776046047561814
14027,1,1,3,"scifi, correct",0.5760981839724434
15620,1,1,3,"scifi, correct",0.7504363489689381
13600,1,0,1,scifi->fantasy,0.3892034202397268
18160,1,1,3,"scifi, correct",0.5550430736686938
12275,1,0,1,scifi->fantasy,0.00012927612793293424
6246,0,0,0,"fantasy, correct",0.05921017564178773
14368,1,0,1,scifi->fantasy,0.4843194692462338
18590,1,1,3,"scifi, correct",0.681925424488065
19097,1,1,3,"scifi, correct",0.8234063698155484
542,0,0,0,"fantasy, correct",0.44383050933562906
19415,1,0,1,scifi->fantasy,0.41207430768226494
18532,1,1,3,"scifi, correct",0.6366182157494301
10007,1,1,3,"scifi, correct",0.5130969422771519
12724,1,1,3,"scifi, correct",0.9419135181302111
6023,0,0,0,"fantasy, correct",1.2924402213825356e-05
1871,0,0,0,"fantasy, correct",0.42888126992070313
14435,1,1,3,"scifi, correct",0.9028004739309283
13919,1,1,3,"scifi, correct",0.6877336544868178
15716,1,0,1,scifi->fantasy,0.32346786049423865
10764,1,1,3,"scifi, correct",0.5560191685670142
5936,0,0,0,"fantasy, correct",0.36464723608872945
3500,0,0,0,"fantasy, correct",0.1897327001395782
5431,0,0,0,"fantasy, correct",0.33618023777966133
4462,0,0,0,"fantasy, correct",0.013369393349596569
9968,0,0,0,"fantasy, correct",0.00024956968920511154
7894,0,0,0,"fantasy, correct",0.48644201868284614
17973,1,1,3,"scifi, correct",0.7467454297875653
18391,1,0,1,scifi->fantasy,0.49772959661822147
10595,1,1,3,"scifi, correct",0.5668132343866248
8890,0,0,0,"fantasy, correct",0.30294051025661906
16150,1,1,3,"scifi, correct",0.9825030569056444
11973,1,0,1,scifi->fantasy,0.22998346212240164
15012,1,1,3,"scifi, correct",0.8355884621479215
17140,1,1,3,"scifi, correct",0.8810053078532972
8069,0,1,2,fantasy->scifi,0.6562777927377228
10695,1,1,3,"scifi, correct",0.8628120261045727
8676,0,0,0,"fantasy, correct",0.0176100296192044
16083,1,1,3,"scifi, correct",0.8958675276788903
5354,0,0,0,"fantasy, correct",0.3715374944237798
6860,0,0,0,"fantasy, correct",0.17001769611882694
4112,0,0,0,"fantasy, correct",0.001347172686577727
1992,0,0,0,"fantasy, correct",0.30428940254912556
1474,0,1,2,fantasy->scifi,0.6352925186681309
8278,0,0,0,"fantasy, correct",0.18801985537062424
16823,1,1,3,"scifi, correct",0.8664215054988115
5575,0,0,0,"fantasy, correct",0.04645307802149785
16282,1,1,3,"scifi, correct",0.9688522480502254
2621,0,0,0,"fantasy, correct",0.04898571352335042
14857,1,1,3,"scifi, correct",0.9978475814137086
8647,0,0,0,"fantasy, correct",0.06893375794513829
4574,0,0,0,"fantasy, correct",0.33815325143228125
16663,1,1,3,"scifi, correct",0.998507496535057
10073,1,1,3,"scifi, correct",0.8502008014077559
6671,0,0,0,"fantasy, correct",0.024367615335873557
3470,0,0,0,"fantasy, correct",0.24749884577349324
16207,1,1,3,"scifi, correct",0.6124742272563954
4228,0,0,0,"fantasy, correct",0.0008888727966991036
1415,0,0,0,"fantasy, correct",0.20893327903695108
621,0,0,0,"fantasy, correct",0.1944281783266293
1285,0,0,0,"fantasy, correct",0.0004624149116341269
18910,1,1,3,"scifi, correct",0.9543075747226245
17153,1,1,3,"scifi, correct",0.9999389466180073
1955,0,1,2,fantasy->scifi,0.5340038232658304
17345,1,1,3,"scifi, correct",0.9850034378138535
14957,1,1,3,"scifi, correct",0.8720598176287597
16835,1,0,1,scifi->fantasy,0.23400953910988342
12951,1,1,3,"scifi, correct",0.6932077341879216
19440,1,1,3,"scifi, correct",0.934720217306156
3240,0,0,0,"fantasy, correct",0.35495083838403246
2874,0,1,2,fantasy->scifi,0.5015656275942904
15596,1,1,3,"scifi, correct",0.9323329902554428
7467,0,0,0,"fantasy, correct",0.0077234425486153125
1946,0,1,2,fantasy->scifi,0.5746284053442092
13028,1,1,3,"scifi, correct",0.9719760576345275
11082,1,1,3,"scifi, correct",0.6150602015282829
11486,1,1,3,"scifi, correct",0.6299063269119635
8596,0,0,0,"fantasy, correct",0.011986019086784445
17778,1,1,3,"scifi, correct",0.9255277768246303
5558,0,0,0,"fantasy, correct",0.037497932355408464
11516,1,0,1,scifi->fantasy,0.4297220972787228
19499,1,1,3,"scifi, correct",0.9758884429938364
18914,1,0,1,scifi->fantasy,0.33922215652574245
5044,0,0,0,"fantasy, correct",0.13850080571692258
15779,1,1,3,"scifi, correct",0.6597893129202502
19786,1,1,3,"scifi, correct",0.8469985444421105
2138,0,0,0,"fantasy, correct",0.2748071774733122
12219,1,1,3,"scifi, correct",0.7871628937015738
12802,1,1,3,"scifi, correct",0.9349352073765009
18166,1,1,3,"scifi, correct",0.7074683255406501
4,0,0,0,"fantasy, correct",4.4958351504778274e-07
16908,1,1,3,"scifi, correct",0.993762299334657
6719,0,0,0,"fantasy, correct",0.1957816010803296
6625,0,0,0,"fantasy, correct",0.484896730422368
19871,1,1,3,"scifi, correct",0.9185707850059857
4886,0,0,0,"fantasy, correct",0.4890918137045752
15206,1,1,3,"scifi, correct",0.8792472013220218
8563,0,0,0,"fantasy, correct",0.005142232153035003
7463,0,0,0,"fantasy, correct",0.048831560829184203
11910,1,1,3,"scifi, correct",0.9376304269526318
11884,1,1,3,"scifi, correct",0.68619349213234
13501,1,1,3,"scifi, correct",0.9523763473536146
13068,1,1,3,"scifi, correct",0.9959958783875753
16616,1,0,1,scifi->fantasy,0.32243023748135163
7839,0,0,0,"fantasy, correct",0.21794222233492508
5603,0,0,0,"fantasy, correct",0.4111079683509391
13546,1,1,3,"scifi, correct",0.8083144020595225
8930,0,0,0,"fantasy, correct",0.015201443508204782
5144,0,0,0,"fantasy, correct",0.21438393352621107
7078,0,0,0,"fantasy, correct",0.000594156076102605
7770,0,0,0,"fantasy, correct",0.054374957452459724
12207,1,0,1,scifi->fantasy,0.059123729849463603
4353,0,0,0,"fantasy, correct",0.021322347217308676
14091,1,1,3,"scifi, correct",0.7085358873430053
17157,1,1,3,"scifi, correct",0.9999999498230795
4241,0,0,0,"fantasy, correct",0.00019524926742069544
8233,0,0,0,"fantasy, correct",0.0009287083250330432
10068,1,1,3,"scifi, correct",0.7462338831924743
14764,1,1,3,"scifi, correct",0.5668748552997381
6697,0,0,0,"fantasy, correct",0.09724085502051315
10056,1,1,3,"scifi, correct",0.7625288153173984
7953,0,0,0,"fantasy, correct",0.00031485302020140416
5777,0,1,2,fantasy->scifi,0.5829418148226764
18990,1,1,3,"scifi, correct",0.5008364204880348
1771,0,0,0,"fantasy, correct",0.000978155113563628
18334,1,0,1,scifi->fantasy,0.4980300913902722
19055,1,1,3,"scifi, correct",0.9332523985994632
15415,1,1,3,"scifi, correct",0.8363472445626772
2222,0,0,0,"fantasy, correct",0.004750486887428643
5507,0,0,0,"fantasy, correct",0.0039383608928962146
12498,1,1,3,"scifi, correct",0.7632171308203699
18464,1,1,3,"scifi, correct",0.9948011108960175
19508,1,1,3,"scifi, correct",0.9326385838828771
2014,0,0,0,"fantasy, correct",0.3148415634964679
9202,0,1,2,fantasy->scifi,0.5717810324653897
11189,1,1,3,"scifi, correct",0.7734049349989106
6996,0,0,0,"fantasy, correct",0.015140648299155311
8758,0,0,0,"fantasy, correct",0.08312321983763786
13630,1,1,3,"scifi, correct",0.5836422400465412
9265,0,1,2,fantasy->scifi,0.530929882126715
6307,0,0,0,"fantasy, correct",0.37206396084307836
6706,0,0,0,"fantasy, correct",0.3032571226076665
17817,1,1,3,"scifi, correct",0.9996772195172355
3785,0,0,0,"fantasy, correct",0.12371038458326065
3791,0,0,0,"fantasy, correct",0.06549831017308734
11976,1,1,3,"scifi, correct",0.9999811702145143
13204,1,1,3,"scifi, correct",0.99996804575146
16898,1,1,3,"scifi, correct",0.6641461363305878
19514,1,1,3,"scifi, correct",0.7008072346849392
4216,0,0,0,"fantasy, correct",0.38503656182683654
10633,1,1,3,"scifi, correct",0.7307535446293472
19891,1,1,3,"scifi, correct",0.5125321255394747
2582,0,0,0,"fantasy, correct",0.0005155796222815984
17845,1,1,3,"scifi, correct",0.7431325167625825
9415,0,0,0,"fantasy, correct",0.39853348520694437
9770,0,1,2,fantasy->scifi,0.8472562239744493
19864,1,0,1,scifi->fantasy,0.366338244712334
3012,0,0,0,"fantasy, correct",0.06453378581728132
12504,1,1,3,"scifi, correct",0.7897616598622514
17528,1,1,3,"scifi, correct",0.6250754382490591
410,0,1,2,fantasy->scifi,0.5311779868277317
11849,1,0,1,scifi->fantasy,0.33860499088253876
4461,0,0,0,"fantasy, correct",0.052081813208217205
19259,1,1,3,"scifi, correct",0.9923971238351261
3839,0,0,0,"fantasy, correct",0.0008811186339874018
801,0,1,2,fantasy->scifi,0.6710463465832529
15488,1,1,3,"scifi, correct",0.7047942789152719
17659,1,1,3,"scifi, correct",0.6103485716413967
666,0,1,2,fantasy->scifi,0.9359446669272274
6557,0,0,0,"fantasy, correct",0.4888875515398927
5488,0,0,0,"fantasy, correct",1.011092931740958e-07
6786,0,0,0,"fantasy, correct",0.07179282814452057
1401,0,0,0,"fantasy, correct",0.058416316982097524
8324,0,0,0,"fantasy, correct",0.33968060181064336
7248,0,0,0,"fantasy, correct",3.1872472023217776e-05
394,0,1,2,fantasy->scifi,0.5683641368504628
17583,1,1,3,"scifi, correct",0.7142288162665149
8404,0,0,0,"fantasy, correct",0.04809384197684236
7082,0,0,0,"fantasy, correct",0.09505973999242354
17866,1,1,3,"scifi, correct",0.7581128870711109
18603,1,1,3,"scifi, correct",0.6584088107982327
2448,0,0,0,"fantasy, correct",0.00510162890337755
3089,0,1,2,fantasy->scifi,0.6046573895447978
10321,1,1,3,"scifi, correct",0.777021487006855
12174,1,0,1,scifi->fantasy,0.23945306467013883
14975,1,1,3,"scifi, correct",0.9819075441493003
7338,0,0,0,"fantasy, correct",0.07739654905993792
11780,1,1,3,"scifi, correct",0.9575132235378697
3792,0,0,0,"fantasy, correct",0.01650930439149435
15949,1,1,3,"scifi, correct",0.9981503520931692
3367,0,0,0,"fantasy, correct",0.0008980795111943155
14302,1,1,3,"scifi, correct",0.9846807410154813
3179,0,0,0,"fantasy, correct",6.416644748632397e-07
2099,0,0,0,"fantasy, correct",0.08402019534315364
13323,1,0,1,scifi->fantasy,0.3955743230402261
14654,1,1,3,"scifi, correct",0.7114472239364329
6342,0,0,0,"fantasy, correct",0.0845652137229715
18666,1,1,3,"scifi, correct",0.9975074662224922
9126,0,0,0,"fantasy, correct",0.001324150879686982
18977,1,0,1,scifi->fantasy,0.061677123989745446
14663,1,1,3,"scifi, correct",0.6898197940701764
18481,1,1,3,"scifi, correct",0.6508525348112579
11722,1,1,3,"scifi, correct",0.9502242054529231
13963,1,1,3,"scifi, correct",0.5973129545815564
16343,1,1,3,"scifi, correct",0.7199033619811124
15176,1,1,3,"scifi, correct",0.7777826167372976
15771,1,1,3,"scifi, correct",0.744142070335258
10717,1,1,3,"scifi, correct",0.5150978991475406
13813,1,0,1,scifi->fantasy,0.40948143668830767
11332,1,1,3,"scifi, correct",0.9978850454754085
4588,0,0,0,"fantasy, correct",0.0004261545670271162
3267,0,0,0,"fantasy, correct",0.008164903242009535
10011,1,1,3,"scifi, correct",0.9100155017148431
4524,0,0,0,"fantasy, correct",2.7868454786630757e-05
19558,1,1,3,"scifi, correct",0.7782752929979555
10497,1,0,1,scifi->fantasy,0.4371960924476473
2495,0,0,0,"fantasy, correct",2.1112738580302306e-08
1813,0,0,0,"fantasy, correct",0.22084509476224387
6527,0,0,0,"fantasy, correct",0.0351686801337154
19875,1,1,3,"scifi, correct",0.9979376370827241
14658,1,1,3,"scifi, correct",0.7884996740031801
11895,1,1,3,"scifi, correct",0.876016556525891
17417,1,1,3,"scifi, correct",0.9541741728720903
6288,0,0,0,"fantasy, correct",0.06548676975354292
5855,0,1,2,fantasy->scifi,0.6124742272563954
18585,1,1,3,"scifi, correct",0.6120050324063929
15277,1,1,3,"scifi, correct",0.8322050284043644
9450,0,0,0,"fantasy, correct",0.010002685462112365
10950,1,1,3,"scifi, correct",0.9428590226343224
7456,0,0,0,"fantasy, correct",0.4128297202373887
13775,1,1,3,"scifi, correct",0.7299608382071567
8722,0,0,0,"fantasy, correct",0.0809292660950901
6802,0,1,2,fantasy->scifi,0.6096656972385841
17072,1,1,3,"scifi, correct",0.9377759099011678
2583,0,0,0,"fantasy, correct",0.19130835514154548
9407,0,1,2,fantasy->scifi,0.7377395402167083
10583,1,1,3,"scifi, correct",0.56084715923005
18545,1,1,3,"scifi, correct",0.8238488266735415
6544,0,0,0,"fantasy, correct",0.11413813020542136
14670,1,1,3,"scifi, correct",0.5760981839724434
12289,1,0,1,scifi->fantasy,0.3956297038949526
11788,1,1,3,"scifi, correct",0.7734049349989106
9694,0,0,0,"fantasy, correct",0.01303050283007532
16857,1,1,3,"scifi, correct",0.972797772102091
12806,1,1,3,"scifi, correct",0.8303187707781249
243,0,1,2,fantasy->scifi,0.7245258052077946
5821,0,0,0,"fantasy, correct",1.2757711870026719e-05
17055,1,1,3,"scifi, correct",0.8709116471105987
10329,1,1,3,"scifi, correct",0.5382082056330639
18509,1,1,3,"scifi, correct",0.9260655308359745
18999,1,1,3,"scifi, correct",0.597537700965576
79,0,0,0,"fantasy, correct",0.10107327454139628
1029,0,1,2,fantasy->scifi,0.7122816891378589
4288,0,0,0,"fantasy, correct",0.0002188502902771298
331,0,1,2,fantasy->scifi,0.5099616281735293
9145,0,0,0,"fantasy, correct",0.00017204912502814308
11286,1,1,3,"scifi, correct",0.6340103100932453
19106,1,1,3,"scifi, correct",0.7627876835086954
13820,1,1,3,"scifi, correct",0.7734049349989106
4757,0,0,0,"fantasy, correct",0.08338747357056253
14278,1,1,3,"scifi, correct",0.9993261776789834
2262,0,0,0,"fantasy, correct",0.041351846367026476
16641,1,1,3,"scifi, correct",0.7004747585991665
7112,0,1,2,fantasy->scifi,0.6138592611344436
12286,1,1,3,"scifi, correct",0.9813842019504015
14154,1,1,3,"scifi, correct",0.8831207493470111
15067,1,1,3,"scifi, correct",0.84270998613341
4237,0,0,0,"fantasy, correct",0.00547020344061679
17197,1,0,1,scifi->fantasy,0.28472799398323095
18731,1,1,3,"scifi, correct",0.5722927866377955
16397,1,1,3,"scifi, correct",0.5760981839724434
14271,1,1,3,"scifi, correct",0.6577106565384895
7701,0,0,0,"fantasy, correct",7.573734915620487e-06
13078,1,1,3,"scifi, correct",0.9517673706964156
7508,0,0,0,"fantasy, correct",0.060046627274508636
3326,0,0,0,"fantasy, correct",0.001295240983938865
19311,1,0,1,scifi->fantasy,0.3937509504712235
9243,0,1,2,fantasy->scifi,0.6591292275006467
5942,0,0,0,"fantasy, correct",0.08155310307511522
18757,1,1,3,"scifi, correct",0.8454365634036962
12928,1,1,3,"scifi, correct",0.6851023038763838
2888,0,0,0,"fantasy, correct",0.02756428956087319
16248,1,1,3,"scifi, correct",0.6279747358132277
6396,0,0,0,"fantasy, correct",0.161810991902753
7753,0,0,0,"fantasy, correct",0.050119410178140734
4012,0,0,0,"fantasy, correct",2.274307836205219e-18
12316,1,1,3,"scifi, correct",0.8328614292757659
14106,1,1,3,"scifi, correct",0.9469137487195379
18036,1,1,3,"scifi, correct",0.9933600797580874
17650,1,0,1,scifi->fantasy,0.40452646259853786
15982,1,1,3,"scifi, correct",0.9126385224417859
8619,0,1,2,fantasy->scifi,0.5858890762107988
12831,1,1,3,"scifi, correct",0.9874573320082033
545,0,0,0,"fantasy, correct",0.4711935951498425
4892,0,0,0,"fantasy, correct",0.011874046796753534
5795,0,0,0,"fantasy, correct",0.00248166459205819
364,0,0,0,"fantasy, correct",1.7908470980563785e-06
15700,1,1,3,"scifi, correct",0.7316717939479371
17406,1,1,3,"scifi, correct",0.9961519868142811
11757,1,1,3,"scifi, correct",0.6737944555211693
10799,1,1,3,"scifi, correct",0.8433784456732543
9363,0,1,2,fantasy->scifi,0.6750674421659628
1949,0,0,0,"fantasy, correct",0.011933844958742331
